\\ K2 Targets - Campaign 1,,,,,,,,,
\\ EPIC ID = K2 Ecliptic Plane Input Catalog ID,,,,,,,,,
\\ RA, Dec = Coordinates (J2000),,,,,,,,
\\ Mag_Kep = Kepler magnitude,,,,,,,,,
\\ Mag_Ks = Ks magnitude,,,,,,,,,
\\ Num_plan = Number of confirmed planets,,,,,,,,,
\\ Poss_pc = Possible planetary candidate,,,,,,,,,
\\ Num_spec = Number of spectroscopy observations,,,,,,,,,
\\ Num_img = Number of imaging observations,,,,,,,,,
\\ Last Mod = Last modified date,,,,,,,,,
EPIC ID,RA,Dec,Mag_Kep,Mag_Ks,Num_plan,Poss_pc,Num_spec,Num_img,Last Mod
201171861,24:45.1,-04:46:18.53,16.445,13.269,0,,0,0,12/19/16 12:00
201171993,35:48.6,-04:46:07.86,12.479,10.264,0,,0,0,12/19/16 12:00
201172004,22:29.9,-04:46:07.14,15.676,12.584,0,,0,0,12/19/16 12:00
201172024,29:48.6,-04:46:05.99,15.033,13.591,0,,0,0,12/19/16 12:00
201172043,32:58.2,-04:46:04.39,18.207,14.67,0,,0,0,12/19/16 12:00
201172063,39:18.7,-04:46:03.04,15.735,12.023,0,,0,0,12/19/16 12:00
201172079,28:22.2,-04:46:01.75,17.579,14.517,0,,0,0,12/19/16 12:00
201172086,30:27.7,-04:46:00.97,14.189,12.189,0,,0,0,12/19/16 12:00
201172104,21:07.1,-04:45:59.59,15.529,13.137,0,,0,0,12/19/16 12:00
201172129,24:19.9,-04:45:57.09,16.547,13.729,0,,0,0,12/19/16 12:00
201172137,32:25.3,-04:45:56.32,16.583,13.611,0,,0,0,12/19/16 12:00
201172170,31:31.4,-04:45:53.55,14.64,12.748,0,,0,0,12/19/16 12:00
201172196,27:14.6,-04:45:51.01,17.507,14.315,0,,0,0,12/19/16 12:00
201172240,16:49.0,-04:45:47.61,12.144,9.038,0,,0,0,12/19/16 12:00
201172246,47:29.4,-04:45:46.88,12.366,11.079,0,,0,0,12/19/16 12:00
201172293,20:52.4,-04:45:43.63,15.594,12.42,0,,0,0,12/19/16 12:00
201172303,28:26.9,-04:45:42.69,16.59,13.86,0,,0,0,12/19/16 12:00
201172310,34:56.7,-04:45:41.89,16.128,13.346,0,,0,0,12/19/16 12:00
201172326,35:44.1,-04:45:40.17,15.89,12.914,0,,0,0,12/19/16 12:00
201172371,34:05.9,-04:45:35.61,14.92,12.825,0,,0,0,12/19/16 12:00
201172421,20:48.7,-04:45:31.33,14.315,12.173,0,,0,0,12/19/16 12:00
201172433,23:15.2,-04:45:30.58,13.812,11.389,0,,0,0,12/19/16 12:00
201172463,20:46.2,-04:45:27.32,10.371,8.382,0,,0,0,12/19/16 12:00
201172543,35:51.5,-04:45:20.49,8.416,6.735,0,,0,0,12/19/16 12:00
201172565,40:59.4,-04:45:18.78,17.579,14.235,0,,0,0,12/19/16 12:00
201172569,34:40.4,-04:45:18.65,19.003,14.926,0,,0,0,12/19/16 12:00
201172581,42:53.2,-04:45:17.67,16.923,13.78,0,,0,0,12/19/16 12:00
201172593,19:50.6,-04:45:16.12,13.341,11.371,0,,0,0,12/19/16 12:00
201172676,27:13.5,-04:45:09.03,17.179,14.431,0,,0,0,12/19/16 12:00
201172705,42:37.4,-04:45:07.27,15.49,12.406,0,,0,0,12/19/16 12:00
201172764,35:17.9,-04:45:02.48,16.362,13.606,0,,0,0,12/19/16 12:00
201172765,23:32.1,-04:45:02.46,14.128,12.26,0,,0,0,12/19/16 12:00
201172833,35:31.8,-04:44:56.75,13.552,11.418,0,,0,0,12/19/16 12:00
201172852,29:39.5,-04:44:55.24,14.396,11.686,0,,0,0,12/19/16 12:00
201172897,31:37.4,-04:44:50.41,16.23,13.453,0,,0,0,12/19/16 12:00
201172962,41:40.2,-04:44:43.96,15.052,11.529,0,,0,0,12/19/16 12:00
201173012,46:09.7,-04:44:39.22,16.94,14.155,0,,0,0,12/19/16 12:00
201173097,31:11.0,-04:44:31.46,16.069,14.582,0,,0,0,12/19/16 12:00
201173111,18:28.5,-04:44:30.03,11.767,9.223,0,,0,0,12/19/16 12:00
201173123,20:18.9,-04:44:28.91,17.107,13.095,0,,0,0,12/19/16 12:00
201173185,17:00.0,-04:44:23.09,17.69,14.807,0,,0,0,12/19/16 12:00
201173200,17:51.6,-04:44:22.09,15.337,12.617,0,,0,0,12/19/16 12:00
201173209,30:06.0,-04:44:21.45,16.533,13.186,0,,0,0,12/19/16 12:00
201173274,33:48.0,-04:44:16.5,18.982,11.647,0,,0,0,12/19/16 12:00
201173329,30:58.6,-04:44:12.17,15.489,12.39,0,,0,0,12/19/16 12:00
201173363,18:39.3,-04:44:09.32,16.242,13.73,0,,0,0,12/19/16 12:00
201173372,16:06.0,-04:44:08.05,16.663,14.02,0,,0,0,12/19/16 12:00
201173390,16:39.1,-04:44:06.55,12.964,10.758,0,,0,0,12/19/16 12:00
201173412,33:40.8,-04:44:04.5,16.695,13.372,0,,0,0,12/19/16 12:00
201173440,33:03.6,-04:44:02.36,13.628,12.301,0,,0,0,12/19/16 12:00
201173613,47:36.2,-04:43:46.34,13.723,11.484,0,,0,0,12/19/16 12:00
201173627,30:35.7,-04:43:45.02,16.696,13.703,0,,0,0,12/19/16 12:00
201173638,19:21.5,-04:43:44.1,11.307,10.009,0,,0,0,12/19/16 12:00
201173657,47:52.5,-04:43:42.58,12.316,11.002,0,,0,0,12/19/16 12:00
201173662,31:33.2,-04:43:42.47,17.007,,0,,0,0,12/19/16 12:00
201173666,32:25.8,-04:43:42.31,10.618,8.056,0,,0,0,12/19/16 12:00
201173667,33:54.7,-04:43:42.27,11.366,9.341,0,,0,0,12/19/16 12:00
201173683,19:21.0,-04:43:40.3,14.749,11.822,0,,0,0,12/19/16 12:00
201173685,23:18.0,-04:43:40.25,15.539,13.514,0,,0,0,12/19/16 12:00
201173704,38:21.9,-04:43:38.28,14.943,12.808,0,,0,0,12/19/16 12:00
201173711,18:51.4,-04:43:37.24,9.539,8.176,0,,0,0,12/19/16 12:00
201173775,38:22.9,-04:43:31.7,16.483,12.638,0,,0,0,12/19/16 12:00
201173815,41:07.4,-04:43:28.23,18.056,14.785,0,,0,0,12/19/16 12:00
201173845,38:23.2,-04:43:25.94,15.733,12.239,0,,0,0,12/19/16 12:00
201173874,17:13.4,-04:43:23.06,18.006,14.502,0,,0,0,12/19/16 12:00
201173888,46:31.1,-04:43:22,14.446,10.945,0,,0,0,12/19/16 12:00
201173891,22:33.5,-04:43:21.76,15.48,12.776,0,,0,0,12/19/16 12:00
201173945,23:45.5,-04:43:16.5,13.337,11.321,0,,0,0,12/19/16 12:00
201173951,46:15.3,-04:43:15.97,15.114,12.427,0,,0,0,12/19/16 12:00
201173952,32:11.9,-04:43:15.96,14.622,12.643,0,,0,0,12/19/16 12:00
201173976,23:11.3,-04:43:13.69,15.516,12.475,0,,0,0,12/19/16 12:00
201173987,11:39:44,-04:43:12.98,16.334,12.679,0,,0,0,12/19/16 12:00
201174004,16:01.3,-04:43:11.51,13.379,11.365,0,,0,0,12/19/16 12:00
201174113,21:21.6,-04:43:02.84,16.668,14.034,0,,0,0,12/19/16 12:00
201174160,29:45.1,-04:42:59.01,16.39,,0,,0,0,12/19/16 12:00
201174182,39:05.6,-04:42:57.37,14.53,11.761,0,,0,0,12/19/16 12:00
201174204,21:14.6,-04:42:55.73,13.848,11.605,0,,0,0,12/19/16 12:00
201174229,19:43.4,-04:42:53.53,14.269,11.172,0,,0,0,12/19/16 12:00
201174291,21:15.4,-04:42:48.25,16.784,13.245,0,,0,0,12/19/16 12:00
201174304,45:29.4,-04:42:47.2,13.458,11.561,0,,0,0,12/19/16 12:00
201174338,31:47.0,-04:42:44.41,13.179,11.027,0,,0,0,12/19/16 12:00
201174351,15:48.9,-04:42:42.95,16.448,13.635,0,,0,0,12/19/16 12:00
201174476,20:02.2,-04:42:33.55,17.145,14.64,0,,0,0,12/19/16 12:00
201174549,30:45.1,-04:42:27.95,16.516,13.193,0,,0,0,12/19/16 12:00
201174568,16:21.7,-04:42:25.68,12.167,10.027,0,,0,0,12/19/16 12:00
201174574,16:31.5,-04:42:25.21,16.688,14.024,0,,0,0,12/19/16 12:00
201174600,23:46.0,-04:42:23.64,14.381,,0,,0,0,12/19/16 12:00
201174616,17:14.8,-04:42:22.58,18.198,14.973,0,,0,0,12/19/16 12:00
201174640,22:44.3,-04:42:20.84,15.193,11.98,0,,0,0,12/19/16 12:00
201174663,18:15.3,-04:42:18.56,14.612,12.626,0,,0,0,12/19/16 12:00
201174664,46:38.7,-04:42:18.42,17.992,15.605,0,,0,0,12/19/16 12:00
201174732,33:56.3,-04:42:12.77,14.804,12.588,0,,0,0,12/19/16 12:00
201174741,21:19.8,-04:42:11.8,16.823,14.257,0,,0,0,12/19/16 12:00
201174760,21:35.2,-04:42:10.23,16.32,13.296,0,,0,0,12/19/16 12:00
201174763,41:11.0,-04:42:10.08,15.077,12.198,0,,0,0,12/19/16 12:00
201174765,21:24.6,-04:42:09.81,16.733,14.212,0,,0,0,12/19/16 12:00
201174775,16:14.9,-04:42:09.27,15.912,13.478,0,,0,0,12/19/16 12:00
201174783,27:26.2,-04:42:08.9,12.576,10.589,0,,0,0,12/19/16 12:00
201174795,35:15.3,-04:42:08.03,16.075,13.639,0,,0,0,12/19/16 12:00
201174849,39:04.8,-04:42:02.44,14.072,11.072,0,,0,0,12/19/16 12:00
201174877,32:44.4,-04:41:59.81,16.846,13.663,0,,0,0,12/19/16 12:00
201174881,23:08.9,-04:41:59.49,10.525,7.478,0,,0,0,12/19/16 12:00
201174931,22:41.9,-04:41:55.99,14.477,12.503,0,,0,0,12/19/16 12:00
201174935,33:04.3,-04:41:55.86,16.253,13.974,0,,0,0,12/19/16 12:00
201175032,20:26.7,-04:41:48.11,10.649,9.28,0,,0,0,12/19/16 12:00
201175045,23:40.6,-04:41:46.99,9.761,8.529,0,,0,0,12/19/16 12:00
201175075,46:44.2,-04:41:44.12,8.822,7.5,0,,0,0,12/19/16 12:00
201175137,33:17.0,-04:41:39,16.973,,0,,0,0,12/19/16 12:00
201175159,27:46.3,-04:41:37.58,10.374,8.055,0,,0,0,12/19/16 12:00
201175161,35:59.5,-04:41:37.34,15.517,12.472,0,,0,0,12/19/16 12:00
201175283,15:23.4,-04:41:26.19,12.874,10.86,0,,0,0,12/19/16 12:00
201175402,33:32.0,-04:41:16.4,9.786,7.491,0,,0,0,12/19/16 12:00
201175431,29:51.8,-04:41:13.83,12.003,9.565,0,,0,0,12/19/16 12:00
201175459,28:04.1,-04:41:10.19,16.228,13.279,0,,0,0,12/19/16 12:00
201175482,35:31.1,-04:41:08.06,16.881,14.657,0,,0,0,12/19/16 12:00
201175501,29:45.4,-04:41:06.35,13.035,10.804,0,,0,0,12/19/16 12:00
201175515,19:15.2,-04:41:04.8,13.223,10.28,0,,0,0,12/19/16 12:00
201175535,23:03.4,-04:41:02.42,14.281,12.402,0,,0,0,12/19/16 12:00
201175549,47:32.8,-04:41:01.41,15.391,12.849,0,,0,0,12/19/16 12:00
201175557,41:53.1,-04:41:00.48,14.625,12.723,0,,0,0,12/19/16 12:00
201175580,11:29:52,-04:40:58.7,15.201,12.397,0,,0,0,12/19/16 12:00
201175602,20:13.5,-04:40:57.4,17.427,14.031,0,,0,0,12/19/16 12:00
201175625,16:00.6,-04:40:55.07,15.262,12.357,0,,0,0,12/19/16 12:00
201175646,18:30.4,-04:40:53.44,17.051,14.196,0,,0,0,12/19/16 12:00
201175694,38:58.6,-04:40:49.06,14.303,12.116,0,,0,0,12/19/16 12:00
201175717,32:24.2,-04:40:46.7,15.773,12.715,0,,0,0,12/19/16 12:00
201175794,16:00.4,-04:40:40.03,15.815,12.809,0,,0,0,12/19/16 12:00
201175819,29:37.4,-04:40:37.94,16.651,13.645,0,,0,0,12/19/16 12:00
201175849,47:36.8,-04:40:35.53,15.774,12.653,0,,0,0,12/19/16 12:00
201175931,31:14.5,-04:40:27.31,10.529,9.307,0,,0,0,12/19/16 12:00
201175986,20:33.9,-04:40:21.26,14.215,12.121,0,,0,0,12/19/16 12:00
201176015,33:20.3,-04:40:18.45,16.45,13.202,0,,0,0,12/19/16 12:00
201176045,28:58.6,-04:40:16.17,13.181,10.933,0,,0,0,12/19/16 12:00
201176072,21:05.2,-04:40:13.05,15.586,12.408,0,,0,0,12/19/16 12:00
201176131,28:57.8,-04:40:07.12,10.211,8.895,0,,0,0,12/19/16 12:00
201176195,34:43.1,-04:40:01.93,14.898,12.178,0,,0,0,12/19/16 12:00
201176199,22:36.8,-04:40:01.65,17.305,14.387,0,,0,0,12/19/16 12:00
201176219,22:44.6,-04:40:00.63,17.574,14.123,0,,0,0,12/19/16 12:00
201176231,23:27.0,-04:39:59.43,12.045,10.015,0,,0,0,12/19/16 12:00
201176421,19:21.8,-04:39:43.84,15.335,12.251,0,,0,0,12/19/16 12:00
201176426,36:28.8,-04:39:43.33,17.895,14.241,0,,0,0,12/19/16 12:00
201176429,34:53.2,-04:39:43.07,16.387,13.017,0,,0,0,12/19/16 12:00
201176431,47:09.2,-04:39:42.75,17.204,14.87,0,,0,0,12/19/16 12:00
201176436,30:41.6,-04:39:42.08,15.135,12.629,0,,0,0,12/19/16 12:00
201176453,27:48.9,-04:39:41.31,15.601,12.517,0,,0,0,12/19/16 12:00
201176497,18:54.0,-04:39:37.93,15.285,11.999,0,,0,0,12/19/16 12:00
201176517,19:07.9,-04:39:36.18,14.252,12.331,0,,0,0,12/19/16 12:00
201176587,31:23.2,-04:39:30.69,13.45,11.355,0,,0,0,12/19/16 12:00
201176594,22:33.4,-04:39:29.89,16.803,13.9,0,,0,0,12/19/16 12:00
201176620,33:07.6,-04:39:28.02,17.189,13.537,0,,0,0,12/19/16 12:00
201176651,47:56.7,-04:39:25.16,15.686,12.547,0,,0,0,12/19/16 12:00
201176671,32:01.1,-04:39:23.59,16.962,12.887,0,,0,0,12/19/16 12:00
201176672,16:36.1,-04:39:23.57,13.98,11.604,0,Y,0,1,12/19/16 12:00
201176711,47:57.4,-04:39:20.26,15.625,11.796,0,,0,0,12/19/16 12:00
201176787,33:49.5,-04:39:15.21,16.205,14.498,0,,0,0,12/19/16 12:00
201176788,40:29.2,-04:39:14.98,16.617,13.551,0,,0,0,12/19/16 12:00
201176795,26:51.7,-04:39:14.33,15.948,12.665,0,,0,0,12/19/16 12:00
201176860,21:14.8,-04:39:08.06,12.172,10.878,0,,0,0,12/19/16 12:00
201176922,30:22.7,-04:39:02.32,13.38,11.268,0,,0,0,12/19/16 12:00
201177002,15:50.9,-04:38:55.55,15.07,12.475,0,,0,0,12/19/16 12:00
201177015,30:11.2,-04:38:54.85,15.579,12.347,0,,0,0,12/19/16 12:00
201177065,45:39.7,-04:38:50.19,17.819,14.069,0,,0,0,12/19/16 12:00
201177080,24:18.8,-04:38:48.77,11.789,10.529,0,,0,0,12/19/16 12:00
201177156,22:30.4,-04:38:42.58,15.478,12.577,0,,0,0,12/19/16 12:00
201177163,21:57.7,-04:38:42.17,15.981,13.523,0,,0,0,12/19/16 12:00
201177173,24:49.2,-04:38:41.34,14.645,12.654,0,,0,0,12/19/16 12:00
201177194,18:20.1,-04:38:39.4,16.341,13.824,0,,0,0,12/19/16 12:00
201177208,26:58.9,-04:38:37.98,10.529,8.808,0,,0,0,12/19/16 12:00
201177240,23:40.1,-04:38:35.5,13.967,11.467,0,,0,0,12/19/16 12:00
201177253,29:22.7,-04:38:34.63,15.068,12.372,0,,0,0,12/19/16 12:00
201177282,17:55.6,-04:38:32.69,15.699,12.527,0,,0,0,12/19/16 12:00
201177319,45:15.7,-04:38:28.97,14.837,12.63,0,,0,0,12/19/16 12:00
201177334,40:36.7,-04:38:28.03,16.426,13.977,0,,0,0,12/19/16 12:00
201177343,16:56.3,-04:38:27.56,17.874,13.729,0,,0,0,12/19/16 12:00
201177350,31:23.4,-04:38:27.19,13.235,11.185,0,,0,0,12/19/16 12:00
201177371,30:19.5,-04:38:25.25,16.345,13.765,0,,0,0,12/19/16 12:00
201177408,22:09.6,-04:38:22.29,17.656,14.65,0,,0,0,12/19/16 12:00
201177438,28:08.0,-04:38:19.74,13.653,11.503,0,,0,0,12/19/16 12:00
201177440,16:15.8,-04:38:19.42,14.031,12.196,0,,0,0,12/19/16 12:00
201177511,35:42.2,-04:38:13.53,15.997,,0,,0,0,12/19/16 12:00
201177595,18:50.2,-04:38:06.33,16.97,14.338,0,,0,0,12/19/16 12:00
201177699,19:55.9,-04:37:57.11,15.699,12.365,0,,0,0,12/19/16 12:00
201177817,15:41.3,-04:37:46.98,10.356,8.148,0,,0,0,12/19/16 12:00
201177861,30:07.6,-04:37:42.74,12.425,10.17,0,,0,0,12/19/16 12:00
201177907,39:08.2,-04:37:38.29,12.499,10.412,0,,0,0,12/19/16 12:00
201177977,15:29.9,-04:37:32.21,17.322,14.377,0,,0,0,12/19/16 12:00
201177997,44:21.8,-04:37:30.66,13.154,10.271,0,,0,0,12/19/16 12:00
201178057,19:34.4,-04:37:26.14,15.627,12.704,0,,0,0,12/19/16 12:00
201178067,30:01.3,-04:37:25.06,18.568,14.739,0,,0,0,12/19/16 12:00
201178096,48:07.7,-04:37:23.29,17.736,14.358,0,,0,0,12/19/16 12:00
201178132,45:16.1,-04:37:20.52,13.973,11.934,0,,0,0,12/19/16 12:00
201178198,32:04.7,-04:37:14.69,12.647,10.433,0,,0,0,12/19/16 12:00
201178204,24:23.2,-04:37:14.35,12.316,9.776,0,,0,0,12/19/16 12:00
201178223,34:34.8,-04:37:12.75,16.644,12.127,0,,0,0,12/19/16 12:00
201178300,32:55.8,-04:37:06.84,16.946,14.17,0,,0,0,12/19/16 12:00
201178308,38:41.9,-04:37:06.24,17.584,13.43,0,,0,0,12/19/16 12:00
201178313,18:39.6,-04:37:05.95,13.616,11.571,0,,0,0,12/19/16 12:00
201178336,48:12.6,-04:37:04.53,14.135,12.151,0,,0,0,12/19/16 12:00
201178362,47:43.3,-04:37:02.28,14.529,12.531,0,,0,0,12/19/16 12:00
201178478,35:10.4,-04:36:50.11,15.881,14.746,0,,0,0,12/19/16 12:00
201178501,34:58.9,-04:36:48.6,13.738,10.899,0,,0,0,12/19/16 12:00
201178522,17:53.3,-04:36:46.81,16.652,13.472,0,,0,0,12/19/16 12:00
201178636,34:43.6,-04:36:36.84,16.083,14.234,0,,0,0,12/19/16 12:00
201178700,22:46.3,-04:36:31.04,15.818,12.961,0,,0,0,12/19/16 12:00
201178730,43:54.4,-04:36:27.16,11.08,8.728,0,,0,0,12/19/16 12:00
201178756,34:48.8,-04:36:24.68,16.256,12.534,0,,0,0,12/19/16 12:00
201178760,21:30.7,-04:36:24.36,15.23,12.22,0,,0,0,12/19/16 12:00
201178796,18:31.0,-04:36:22.2,16.937,13.621,0,,0,0,12/19/16 12:00
201178802,43:43.6,-04:36:21.84,14.748,11.775,0,,0,0,12/19/16 12:00
201178874,47:56.2,-04:36:16.4,17.45,14.728,0,,0,0,12/19/16 12:00
201178958,18:34.7,-04:36:08.03,17.163,13.765,0,,0,0,12/19/16 12:00
201179004,35:05.0,-04:36:03.7,16.42,15.104,0,,0,0,12/19/16 12:00
201179008,47:14.3,-04:36:03.51,15.083,12.399,0,,0,0,12/19/16 12:00
201179061,18:50.7,-04:35:58.86,16.804,13.674,0,,0,0,12/19/16 12:00
201179069,36:26.8,-04:35:58.07,14.293,12.584,0,,0,0,12/19/16 12:00
201179141,33:13.4,-04:35:52.03,16.457,13.322,0,,0,0,12/19/16 12:00
201179146,35:00.2,-04:35:51.57,16.597,14.266,0,,0,0,12/19/16 12:00
201179176,34:28.5,-04:35:49.42,17.418,15.397,0,,0,0,12/19/16 12:00
201179217,29:17.7,-04:35:45.12,18.421,14.395,0,,0,0,12/19/16 12:00
201179300,28:09.5,-04:35:37.08,17.405,14.233,0,,0,0,12/19/16 12:00
201179349,32:00.9,-04:35:32.54,16.683,13.844,0,,0,0,12/19/16 12:00
201179358,32:15.2,-04:35:31.82,15.752,13.404,0,,0,0,12/19/16 12:00
201179466,24:00.5,-04:35:21.6,14.678,12.048,0,,0,0,12/19/16 12:00
201179543,34:55.3,-04:35:14.6,17.592,13.328,0,,0,0,12/19/16 12:00
201179745,43:46.8,-04:34:58.01,17.735,14.72,0,,0,0,12/19/16 12:00
201179758,22:28.3,-04:34:56.74,13.582,11.639,0,,0,0,12/19/16 12:00
201179828,39:19.2,-04:34:50.46,17.591,13.642,0,,0,0,12/19/16 12:00
201179857,44:40.7,-04:34:47.97,14.441,12.221,0,,0,0,12/19/16 12:00
201179858,16:06.8,-04:34:47.94,17.652,14.681,0,,0,0,12/19/16 12:00
201179876,17:05.6,-04:34:46.88,17.07,14.035,0,,0,0,12/19/16 12:00
201179950,22:50.4,-04:34:41.19,12.778,10.845,0,,0,0,12/19/16 12:00
201179986,17:24.7,-04:34:38.94,18.201,14.278,0,,0,0,12/19/16 12:00
201179999,36:33.3,-04:34:37.78,18.955,15.066,0,,0,0,12/19/16 12:00
201180025,23:06.1,-04:34:34.86,10.928,9.739,0,,0,0,12/19/16 12:00
201180090,46:44.3,-04:34:29.19,15.26,12.432,0,,0,0,12/19/16 12:00
201180111,32:22.4,-04:34:27.92,16.366,13.876,0,,0,0,12/19/16 12:00
201180149,20:49.3,-04:34:23.83,14.802,12.788,0,,0,0,12/19/16 12:00
201180199,30:40.2,-04:34:20.82,16.73,13.449,0,,0,0,12/19/16 12:00
201180204,43:28.1,-04:34:19.81,16.068,12.988,0,,0,0,12/19/16 12:00
201180264,46:33.5,-04:34:15.15,18.149,15.703,0,,0,0,12/19/16 12:00
201180326,19:55.1,-04:34:10.04,14.554,11.592,0,,0,0,12/19/16 12:00
201180406,33:09.6,-04:34:01.7,11.347,9.56,0,,0,0,12/19/16 12:00
201180425,19:31.8,-04:34:00.1,10.804,9.59,0,,0,0,12/19/16 12:00
201180427,31:00.3,-04:33:59.93,14.358,12.234,0,,0,0,12/19/16 12:00
201180475,24:17.6,-04:33:54.57,17.278,14.612,0,,0,0,12/19/16 12:00
201180520,42:36.0,-04:33:50.33,11.95,9.21,0,,0,0,12/19/16 12:00
201180565,46:31.4,-04:33:47.51,12.883,10.78,0,,0,0,12/19/16 12:00
201180642,43:52.0,-04:33:39.56,11.571,9.017,0,,0,0,12/19/16 12:00
201180684,43:27.1,-04:33:35.02,15.769,13.212,0,,0,0,12/19/16 12:00
201180686,16:08.7,-04:33:34.9,17.088,14.843,0,,0,0,12/19/16 12:00
201180687,48:15.0,-04:33:34.89,11.957,9.786,0,,0,0,12/19/16 12:00
201180709,28:17.8,-04:33:32.58,15.536,12.308,0,,0,0,12/19/16 12:00
201180713,24:49.9,-04:33:32.14,15.097,12.271,0,,0,0,12/19/16 12:00
201180736,28:51.4,-04:33:30.36,18.067,14.603,0,,0,0,12/19/16 12:00
201180742,36:18.9,-04:33:29.65,13.665,11.665,0,,0,0,12/19/16 12:00
201180758,21:01.1,-04:33:28.31,16.354,13.609,0,,0,0,12/19/16 12:00
201180797,28:08.2,-04:33:25.43,14.585,11.836,0,,0,0,12/19/16 12:00
201180817,45:45.1,-04:33:23.98,12.688,10.61,0,,0,0,12/19/16 12:00
201180844,32:06.6,-04:33:21.8,16.631,14.801,0,,0,0,12/19/16 12:00
201180862,21:40.1,-04:33:19.95,14.494,,0,,0,0,12/19/16 12:00
201180884,20:06.0,-04:33:17.98,16.176,13.587,0,,0,0,12/19/16 12:00
201180957,34:10.7,-04:33:11.56,16.231,13.533,0,,0,0,12/19/16 12:00
201180983,29:34.2,-04:33:08.75,13.267,11.124,0,,0,0,12/19/16 12:00
201181031,18:50.6,-04:33:04.87,18.373,15.441,0,,0,0,12/19/16 12:00
201181047,29:31.0,-04:33:03.71,17.196,14.125,0,,0,0,12/19/16 12:00
201181070,46:35.4,-04:33:02.28,18.202,15.072,0,,0,0,12/19/16 12:00
201181093,47:41.7,-04:32:59.55,14.651,12.722,0,,0,0,12/19/16 12:00
201181108,18:13.2,-04:32:58.55,14.765,12.198,0,,0,0,12/19/16 12:00
201181154,16:51.7,-04:32:54.59,16.832,13.35,0,,0,0,12/19/16 12:00
201181169,31:08.2,-04:32:53.93,13.234,11.014,0,,0,0,12/19/16 12:00
201181206,34:48.8,-04:32:50.96,17.475,14.426,0,,0,0,12/19/16 12:00
201181250,41:41.7,-04:32:47.27,11.495,9.328,0,,0,0,12/19/16 12:00
201181269,34:24.5,-04:32:46.01,16.617,12.706,0,,0,0,12/19/16 12:00
201181294,46:12.2,-04:32:44.04,17.554,14.271,0,,0,0,12/19/16 12:00
201181415,23:48.8,-04:32:31.56,15.092,11.658,0,,0,0,12/19/16 12:00
201181425,44:06.6,-04:32:30.97,17.835,14.816,0,,0,0,12/19/16 12:00
201181430,34:29.6,-04:32:30.63,16.955,14.285,0,,0,0,12/19/16 12:00
201181462,32:17.5,-04:32:27.68,15.989,13.761,0,,0,0,12/19/16 12:00
201181471,32:32.5,-04:32:27.02,15.687,12.664,0,,0,0,12/19/16 12:00
201181480,31:26.3,-04:32:26.63,12.149,10.855,0,,0,0,12/19/16 12:00
201181494,34:48.6,-04:32:25.61,15.558,12.767,0,,0,0,12/19/16 12:00
201181552,18:15.3,-04:32:20,18.137,14.724,0,,0,0,12/19/16 12:00
201181592,21:41.6,-04:32:17.1,15.639,13.221,0,,0,0,12/19/16 12:00
201181598,31:59.6,-04:32:16.74,11.89,9.752,0,,0,0,12/19/16 12:00
201181600,20:29.9,-04:32:16.65,17.806,14.386,0,,0,0,12/19/16 12:00
201181611,45:51.5,-04:32:15.81,17.319,13.84,0,,0,0,12/19/16 12:00
201181629,17:30.6,-04:32:13.99,14.833,12.036,0,,0,0,12/19/16 12:00
201181761,30:50.7,-04:32:01.64,15.959,13.084,0,,0,0,12/19/16 12:00
201181767,28:06.2,-04:32:01.27,18.051,15.999,0,,0,0,12/19/16 12:00
201181791,41:54.2,-04:31:58.99,17.401,14.037,0,,0,0,12/19/16 12:00
201181805,16:17.6,-04:31:57.4,13.885,11.95,0,,0,0,12/19/16 12:00
201181831,33:24.5,-04:31:55.23,14.649,12.101,0,,0,0,12/19/16 12:00
201181904,34:30.8,-04:31:49.47,16.595,13.207,0,,0,0,12/19/16 12:00
201181946,35:45.4,-04:31:44.74,17.673,13.98,0,,0,0,12/19/16 12:00
201181991,17:27.5,-04:31:41.38,15.111,12.972,0,,0,0,12/19/16 12:00
201181998,47:24.7,-04:31:40.57,14.314,12.147,0,,0,0,12/19/16 12:00
201182059,43:45.6,-04:31:36.12,16.613,13.458,0,,0,0,12/19/16 12:00
201182066,35:31.6,-04:31:35.35,16.288,12.626,0,,0,0,12/19/16 12:00
201182079,44:42.4,-04:31:34.4,14.645,12.72,0,,0,0,12/19/16 12:00
201182140,17:31.8,-04:31:29.37,18.544,14.435,0,,0,0,12/19/16 12:00
201182153,29:56.9,-04:31:28.3,14.884,12.657,0,,0,0,12/19/16 12:00
201182160,43:31.5,-04:31:28.12,16.142,12.958,0,,0,0,12/19/16 12:00
201182190,21:25.0,-04:31:25.22,10.778,8.556,0,,0,0,12/19/16 12:00
201182334,18:37.5,-04:31:13.9,14.825,12.524,0,,0,0,12/19/16 12:00
201182347,46:33.0,-04:31:13.32,15.214,12.639,0,,0,0,12/19/16 12:00
201182348,42:27.8,-04:31:13.18,15.719,12.958,0,,0,0,12/19/16 12:00
201182353,36:04.0,-04:31:12.89,16.838,13.654,0,,0,0,12/19/16 12:00
201182393,35:52.0,-04:31:09.8,15.637,12.283,0,,0,0,12/19/16 12:00
201182438,46:15.4,-04:31:06.46,16.282,13.534,0,,0,0,12/19/16 12:00
201182457,42:46.8,-04:31:04.69,17.042,14.269,0,,0,0,12/19/16 12:00
